Name,Variation,DIY,Buy,Sell,Color 1,Color 2,Size,Source,Source Notes,Seasonal Availability,Mannequin Piece,Version,Style,Label Themes,Villager Equippable,Catalog,Filename,Internal ID,Unique Entry ID
frilly dress,Brown,No,2000,500,Orange,Brown,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,everyday; fairy tale,Yes,For sale,TopsTexOnepieceAlongLFrilled1,8590,TmDWHFhycEhqcAgcw
frilly dress,Green,No,2000,500,Green,Green,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,everyday; fairy tale,Yes,For sale,TopsTexOnepieceAlongLFrilled2,8591,nbC3cYEsxLxh8oDTJ
frilly dress,Yellow,No,2000,500,Yellow,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,everyday; fairy tale,Yes,For sale,TopsTexOnepieceAlongLFrilled3,8592,qT9e9t7WieFbMeQ55
frog costume,Green,No,1700,425,Green,Beige,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,Yes,For sale,TopsTexOnepieceOverallLFrog0,3421,96hjFabuNJPfwufhv
frog costume,Blue,No,1700,425,Light blue,Beige,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,Yes,For sale,TopsTexOnepieceOverallLFrog1,9631,gojukbxJzYMWG2PeS
frog costume,Red,No,1700,425,Red,Beige,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,Yes,For sale,TopsTexOnepieceOverallLFrog2,9632,ns5afLFAmCRj7NCnP
frog costume,Yellow,No,1700,425,Yellow,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,Yes,For sale,TopsTexOnepieceOverallLFrog3,9633,Dxo2qiLk68B8BJ3o3
frugal dress,Brown,No,490,122,Brown,Beige,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,fairy tale; goth,Yes,For sale,TopsTexOnepieceBalloonHSimple0,4344,iqS7fs52iRN49C6Zz
frugal dress,Green,No,490,122,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,fairy tale; goth,Yes,For sale,TopsTexOnepieceBalloonHSimple1,8138,4SpzWnCi2d4sBhCkD
frugal dress,Blue-gray,No,490,122,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,fairy tale; goth,Yes,For sale,TopsTexOnepieceBalloonHSimple2,8139,tRwhCEhe6TH5xHmPR
frugal outfit,Brown,No,450,112,Beige,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,fairy tale; goth,Yes,For sale,TopsTexOnepieceOverallLSimple0,4345,axHynZ7BLWNNcgHN8
frugal outfit,Green,No,450,112,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,fairy tale; goth,Yes,For sale,TopsTexOnepieceOverallLSimple1,8140,MuRupTuKJ4ymea3do
frugal outfit,Blue-gray,No,450,112,Light blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,fairy tale; goth,Yes,For sale,TopsTexOnepieceOverallLSimple2,8141,KuJ4JEtGWPbMAWnTr
full-body tights,Black,No,1120,280,Black,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,party; theatrical,Yes,For sale,TopsTexOnepieceOverallLTights0,4324,enJmNLTGbhBKsx7cF
full-body tights,White,No,1120,280,White,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,party; theatrical,Yes,For sale,TopsTexOnepieceOverallLTights1,8640,CgsoAjBtDTaxtLqom
full-body tights,Red,No,1120,280,Red,Red,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,party; theatrical,Yes,For sale,TopsTexOnepieceOverallLTights2,8641,istaXcvAnaLWFnwA5
full-body tights,Blue,No,1120,280,Blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,party; theatrical,Yes,For sale,TopsTexOnepieceOverallLTights3,8642,t5zLjCTg6tS7qiqZC
full-body tights,Green,No,1120,280,Green,Green,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,party; theatrical,Yes,For sale,TopsTexOnepieceOverallLTights4,8643,Rvfm2rhgDgyG8GRFn
full-body tights,Pink,No,1120,280,Pink,Pink,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,party; theatrical,Yes,For sale,TopsTexOnepieceOverallLTights5,8644,PWxtSro54cfycACjZ
full-body tights,Gold,No,1120,280,Yellow,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,party; theatrical,Yes,For sale,TopsTexOnepieceOverallLTights6,8645,uqKYZgq7KKKyqM7Ey
full-body tights,Silver,No,1120,280,Gray,Gray,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,party; theatrical,Yes,For sale,TopsTexOnepieceOverallLTights7,8646,mZzW5ihKEoyW8Ayvn
full-length dress with pearls,Black,No,2600,650,Black,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,fairy tale; formal; party; theatrical,Yes,For sale,TopsTexOnepieceAlongNPearl0,4341,XK73gNuNxMrK4r3tP
full-length dress with pearls,Berry red,No,2600,650,Red,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,fairy tale; formal; party; theatrical,Yes,For sale,TopsTexOnepieceAlongNPearl1,7938,Bpts3RECjRv67vk5m
full-length dress with pearls,Beige,No,2600,650,Beige,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,fairy tale; formal; party; theatrical,Yes,For sale,TopsTexOnepieceAlongNPearl2,7939,e6uEiKgJ4FM7yAKv2
full-length dress with pearls,Green,No,2600,650,Green,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,fairy tale; formal; party; theatrical,Yes,For sale,TopsTexOnepieceAlongNPearl3,7940,HtgALYCySNopuvbN6
gizzard-shad-sushi costume,White,No,1440,360,Gray,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,party; theatrical,Yes,For sale,TopsTexOnepieceRibNKohada,5616,bfCHo6Wy2KcAZm6Qu
gold armor,Gold,Yes,NFS,80000,Yellow,Yellow,1x1,Crafting,,All Year,No,1.0.0,Gorgeous,fairy tale; goth,Yes,Not for sale,TopsTexOnepieceOverallLPlatearmorGold,4590,8ioR3SX42LC2J8ynE
grape dress,Purple,No,1500,375,Purple,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,Yes,For sale,TopsTexOnepieceAlineNGrape,3290,TFKThthRR4ZDcrqCH
gumdrop dress,Pop,No,1800,450,Pink,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cute,everyday; fairy tale,Yes,For sale,TopsTexOnepieceAlineHPolkadotSpring0,2686,nfEMKJTGkf7jxYrh9
gumdrop dress,Cool,No,1800,450,Purple,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cute,everyday; fairy tale,Yes,For sale,TopsTexOnepieceAlineHPolkadotSpring1,8805,78998feJq4jYZHkXn
hakama,Plum,No,3180,795,Purple,Red,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,formal; party,Yes,For sale,TopsTexOnepieceKimonoLHakama0,4319,tje8TGkCbdfHJWGE6
hakama,Green,No,3180,795,Green,Purple,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,formal; party,Yes,For sale,TopsTexOnepieceKimonoLHakama1,8982,kvPAiEgoLN8nZFChP
hakama,Dark blue,No,3180,795,Blue,Green,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,formal; party,Yes,For sale,TopsTexOnepieceKimonoLHakama2,8983,T3fRzhvCTyCKH5zdf
hakama with crest,Black,No,4800,1200,Black,Gray,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,formal; party,Yes,For sale,TopsTexOnepieceKimonoLCrested0,9835,NtFPakwc7K4MNEXzQ
hibiscus muumuu,Red,No,1800,450,Red,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Cute,comfy; vacation,Yes,For sale,TopsTexOnepieceAlineNHibiscus0,8189,LmhxLfXydrFNkyh3v
hibiscus muumuu,Yellow,No,1800,450,Yellow,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Cute,comfy; vacation,Yes,For sale,TopsTexOnepieceAlineNHibiscus1,12103,87nfxQXQreB65eFwa
hibiscus muumuu,Pink,No,1800,450,Pink,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Yes,1.0.0,Cute,comfy; vacation,Yes,For sale,TopsTexOnepieceAlineNHibiscus2,12104,K5qqw38rfWufzdcW4
hot-dog costume,Mustard,No,1280,320,Red,Orange,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,party; theatrical,Yes,For sale,TopsTexOnepieceRibNHotdogMustard,5287,z4PpfeQYGSbi6YZXt
house-print dress,White,No,1600,400,Light blue,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cute,everyday; fairy tale,Yes,For sale,TopsTexOnepieceBoxLHouse0,4579,rbCoHbPTmoGX9aP89
house-print dress,Yellow,No,1600,400,Yellow,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cute,everyday; fairy tale,Yes,For sale,TopsTexOnepieceBoxLHouse1,8810,vutzNp7Anw5MFbQDD
ice-hockey uniform,White & red,No,2640,660,White,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Active,sporty; work,Yes,For sale,TopsTexOnepieceSalopetteLHockey0,5831,umRb3eFQB4WBY9YnT
ice-hockey uniform,White & blue,No,2640,660,White,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Active,sporty; work,Yes,For sale,TopsTexOnepieceSalopetteLHockey1,9405,cZL9BaGKiszRoaZK4
ice-hockey uniform,Berry red,No,2640,660,Red,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Active,sporty; work,Yes,For sale,TopsTexOnepieceSalopetteLHockey2,9406,iobthBmR3yRsnZx3q
ice-hockey uniform,Blue,No,2640,660,Blue,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Active,sporty; work,Yes,For sale,TopsTexOnepieceSalopetteLHockey3,9407,CWixe8YpqhSihyRLn
ice-hockey uniform,Green,No,2640,660,Green,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Active,sporty; work,Yes,For sale,TopsTexOnepieceSalopetteLHockey4,9408,XjBtYwmwc5hJEHLAR
ice-hockey uniform,Orange,No,2640,660,Orange,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Active,sporty; work,Yes,For sale,TopsTexOnepieceSalopetteLHockey5,9409,7uf5QAgbjTbQokF7s
ice-hockey uniform,Light blue,No,2640,660,Light blue,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Active,sporty; work,Yes,For sale,TopsTexOnepieceSalopetteLHockey6,9410,33hADhdxyYdk26rHZ
ice-hockey uniform,Gray,No,2640,660,Gray,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Active,sporty; work,Yes,For sale,TopsTexOnepieceSalopetteLHockey7,9411,DZydmqEodmvNGWT9e
icy dress,Ice blue,No,5200,1300,Light blue,Light blue,1x1,Able Sisters,Available from Able Sisters shop only,Winter,No,1.0.0,Gorgeous,fairy tale; party,Yes,For sale,TopsTexOnepieceRobeLIcequeen0,4648,BkesH2j9mZYdQNgfW
impish costume,Black,No,2240,560,Black,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,fairy tale; goth; theatrical,Yes,For sale,TopsTexOnepieceOverallLDevil0,4711,kB3ThMiTfTiFEb3yw
impish costume,Red,No,2240,560,Red,Red,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,fairy tale; goth; theatrical,Yes,For sale,TopsTexOnepieceOverallLDevil1,9497,DLRNvAQ3buznvLbGE
instant-muscles suit,Purple,No,2280,570,Purple,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,party; sporty; theatrical,Yes,For sale,TopsTexOnepieceOverallLMuscle0,5387,c98AxRF6f4mfuAyCH
instant-muscles suit,Green,No,2280,570,Green,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,party; sporty; theatrical,Yes,For sale,TopsTexOnepieceOverallLMuscle1,8651,CzjrmdCWq4NecrLKb
instant-muscles suit,Light blue,No,2280,570,Light blue,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,party; sporty; theatrical,Yes,For sale,TopsTexOnepieceOverallLMuscle2,8652,7oQZjeNw6N4ZEA8ud
instant-muscles suit,Orange,No,2280,570,Orange,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,party; sporty; theatrical,Yes,For sale,TopsTexOnepieceOverallLMuscle3,8653,vndErFBisSYc2G35e
instant-muscles suit,Lime,No,2280,570,Green,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,party; sporty; theatrical,Yes,For sale,TopsTexOnepieceOverallLMuscle4,8654,KgycqSRhd7dmwiPZf
instant-muscles suit,Red,No,2280,570,Red,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,party; sporty; theatrical,Yes,For sale,TopsTexOnepieceOverallLMuscle5,8655,3nm9dEQNirm7C7NmX
instant-muscles suit,Blue,No,2280,570,Blue,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,party; sporty; theatrical,Yes,For sale,TopsTexOnepieceOverallLMuscle6,8656,AHDJq8X2HyaQK4upp
instant-muscles suit,Yellow,No,2280,570,Yellow,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,party; sporty; theatrical,Yes,For sale,TopsTexOnepieceOverallLMuscle7,8657,FEyGJEWwqKgh6paTT
iron armor,Gray,Yes,NFS,6000,Gray,Gray,1x1,Crafting,,All Year,No,1.0.0,Cool,fairy tale; goth,Yes,Not for sale,TopsTexOnepieceOverallLPlatearmorIron,4588,JS2fCeFhc9QBsWGdL
jester costume,Purple & yellow,No,2240,560,Purple,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,fairy tale; goth; party; theatrical; work,Yes,For sale,TopsTexOnepieceOverallLClown0,3450,qqEQNh7bzqoDT3pac
jester costume,Black & white,No,2240,560,Black,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,fairy tale; goth; party; theatrical; work,Yes,For sale,TopsTexOnepieceOverallLClown1,9505,EoFhpbGp9kLsg7fWB
jester costume,Red & blue,No,2240,560,Red,Light blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,fairy tale; goth; party; theatrical; work,Yes,For sale,TopsTexOnepieceOverallLClown2,9506,n25oAfTGQ8Xc6ZxaA
jester costume,Green & red,No,2240,560,Green,Orange,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,fairy tale; goth; party; theatrical; work,Yes,For sale,TopsTexOnepieceOverallLClown3,9507,jJqStgSjyMGDkFCuX
jinbei,Dark blue,No,1820,455,Blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,comfy; vacation,Yes,For sale,TopsTexOnepieceOverallHJinbei0,3452,vRAWCwTTrZLobYCiM
jinbei,Fuchsia,No,1820,455,Purple,Purple,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,comfy; vacation,Yes,For sale,TopsTexOnepieceOverallHJinbei1,9205,MmvaR652A39C54ZJb
jinbei,Gray,No,1820,455,Gray,Gray,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,comfy; vacation,Yes,For sale,TopsTexOnepieceOverallHJinbei2,9206,cHKEt2iGABmqBLZjc
jockey uniform,Sash,No,1920,480,Pink,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; work,Yes,For sale,TopsTexOnepieceOverallLJockey0,3409,RfmMqdHunif8Fp9Qn
jockey uniform,Checkered,No,1920,480,Orange,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; work,Yes,For sale,TopsTexOnepieceOverallLJockey1,11130,n6sA3kgHLBuxysnXc
jockey uniform,Diamonds,No,1920,480,Green,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; work,Yes,For sale,TopsTexOnepieceOverallLJockey2,11131,j6EsP8D9NZC6qPod7
jockey uniform,Ring,No,1920,480,Yellow,Light blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; work,Yes,For sale,TopsTexOnepieceOverallLJockey3,11132,n7We3nBibi983DWqz
jockey uniform,Stars,No,1920,480,Blue,Pink,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; work,Yes,For sale,TopsTexOnepieceOverallLJockey4,11133,9KFwarNkqhxQrWLht
jockey uniform,Double sash,No,1920,480,Red,Green,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; work,Yes,For sale,TopsTexOnepieceOverallLJockey5,11134,3QGEP3DpbWv9Gfnar
jockey uniform,Vertical stripes,No,1920,480,Black,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; work,Yes,For sale,TopsTexOnepieceOverallLJockey6,11135,Lkv24c5AGW4CiY4YT
jockey uniform,Zigzag,No,1920,480,White,Orange,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; work,Yes,For sale,TopsTexOnepieceOverallLJockey7,11136,DaHcuPeZfLbHtCaxS
judogi,White,No,1760,440,White,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; work,Yes,For sale,TopsTexOnepieceOverallLJudo0,4249,eLgTRGr2KJHvJ5WAC
judogi,Blue,No,1760,440,Blue,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; work,Yes,For sale,TopsTexOnepieceOverallLJudo1,9214,tAaiN5MSyvcMDHYG6
jumper work suit,Orange,No,1050,262,Orange,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; work,Yes,For sale,TopsTexOnepieceOverallLWorkwear0,3448,FeXLoWAeKEH6eCWrY
jumper work suit,Red,No,1050,262,Red,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; work,Yes,For sale,TopsTexOnepieceOverallLWorkwear1,9459,crZSmBRaMdgNhedyT
jumper work suit,Blue,No,1050,262,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; work,Yes,For sale,TopsTexOnepieceOverallLWorkwear2,9460,4cYKWAMjXWrB3qgeB
jumper work suit,Yellow,No,1050,262,Yellow,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; work,Yes,For sale,TopsTexOnepieceOverallLWorkwear3,9461,qp4TKbcfJMphRmQcd
jumper work suit,Green,No,1050,262,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; work,Yes,For sale,TopsTexOnepieceOverallLWorkwear4,9462,BBLgWq76oCjurAbCr
jumper work suit,Pink,No,1050,262,Pink,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; work,Yes,For sale,TopsTexOnepieceOverallLWorkwear5,9463,68jTjSJuFPvAZMfhN
jumper work suit,Brown,No,1050,262,Brown,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; work,Yes,For sale,TopsTexOnepieceOverallLWorkwear6,9464,8kaLKSsZ38DWDhTYx
jumper work suit,Black,No,1050,262,Black,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; work,Yes,For sale,TopsTexOnepieceOverallLWorkwear7,9465,fFyijPHDZ6zCYARdM
junihitoe kimono,Red,No,7000,1750,Red,Green,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,formal; party; theatrical,Yes,For sale,TopsTexOnepieceKimonoLTwelve0,9833,woQEtbiRMzewdBRew
kabuki-actor yukata,Fuchsia,No,2400,600,Purple,Beige,1x1,Able Sisters,Available from Able Sisters shop only,Summer,No,1.0.0,Elegant,comfy; theatrical; vacation,Yes,For sale,TopsTexOnepieceKimonoLYukatamen0,6024,CQGa9dHxarPBQyRXD
kabuki-actor yukata,Dark blue,No,2400,600,Blue,Beige,1x1,Able Sisters,Available from Able Sisters shop only,Summer,No,1.0.0,Elegant,comfy; theatrical; vacation,Yes,For sale,TopsTexOnepieceKimonoLYukatamen1,9219,jLEqduufA6tZzq4wN
kabuki-actor yukata,Gray,No,2400,600,Gray,Beige,1x1,Able Sisters,Available from Able Sisters shop only,Summer,No,1.0.0,Elegant,comfy; theatrical; vacation,Yes,For sale,TopsTexOnepieceKimonoLYukatamen2,9220,7HY4N33RDj2DoCEFh
kandoora,White,No,2520,630,White,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,everyday; formal,Yes,For sale,TopsTexOnepieceBlongLCandula0,9770,AEpEXRMtbQGnrDJhe
kandoora,Brown,No,2520,630,Beige,Beige,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,everyday; formal,Yes,For sale,TopsTexOnepieceBlongLCandula1,11985,wm8my9M2cyhaGcEa2
kandoora,Gray,No,2520,630,Gray,Gray,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,everyday; formal,Yes,For sale,TopsTexOnepieceBlongLCandula2,11986,2PercXjvvdKQ8N5HA
kappa costume,Green,No,1700,425,Green,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,fairy tale; party,Yes,For sale,TopsTexOnepieceOverallLKappa0,3424,cT9PKcEhA2KeSFQwB
